,Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Time,Arrival at Pickup - Time,Pickup - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival,Fulfillment - Weekday (Su = 0),Fulfillment - Day of Month
17690,Order_No_25773,User_Id_2982,Bike,3,Business,7,1,962,4:02:37 PM,4:23:30 PM,4:39:23 PM,18,24.5,-1.300921,36.828195,-1.177202,36.8351183,Rider_Id_516,2379,1,7
17691,Order_No_12377,User_Id_186,Bike,3,Business,10,1,989,4:31:26 PM,4:38:51 PM,4:47:58 PM,5,18.8,-1.2825816,36.8092346,-1.2571472,36.7950633,Rider_Id_576,721,1,10
17692,Order_No_21617,User_Id_3565,Bike,3,Business,11,5,720,12:01:34 PM,12:21:28 PM,12:30:59 PM,15,20.7,-1.2844665,36.7866113,-1.2297202,36.8745508,Rider_Id_100,1339,5,11
17693,Order_No_26408,User_Id_1363,Bike,3,Business,4,1,965,4:07:32 PM,4:16:04 PM,4:19:38 PM,4,28.5,-1.3004062,36.829741,-1.2902869,36.8085396,Rider_Id_668,1189,1,4
17694,Order_No_15591,User_Id_868,Bike,3,Business,19,2,881,2:42:56 PM,2:54:46 PM,3:01:24 PM,10,29.5,-1.228911,36.881876,-1.265715,36.823815,Rider_Id_8,880,2,19
17695,Order_No_2360,User_Id_3264,Bike,3,Business,31,3,996,4:38:37 PM,4:53:18 PM,5:00:28 PM,8,24.5,-1.2551895,36.7822034,-1.2962618,36.7929334,Rider_Id_208,1446,3,31
17696,Order_No_19022,User_Id_540,Bike,3,Business,22,3,833,2:03:15 PM,2:13:13 PM,2:16:09 PM,7,24.2,-1.2551895,36.7822034,-1.2897978,36.8267388,Rider_Id_491,804,3,22
17697,Order_No_12009,User_Id_1245,Bike,3,Business,17,3,883,2:43:39 PM,2:46:37 PM,3:30:20 PM,10,28.5,-1.300921,36.828195,-1.3455099,36.7682757,Rider_Id_662,1696,3,17
17698,Order_No_4429,User_Id_893,Bike,3,Business,22,5,770,12:50:41 PM,1:11:45 PM,1:13:35 PM,2,23.25299138654192,-1.2663194,36.809901,-1.2617028,36.7983849,Rider_Id_411,2127,5,22
17699,Order_No_1041,User_Id_640,Bike,3,Business,9,2,702,11:45:01 AM,12:02:11 PM,12:26:12 PM,7,26.8,-1.2874797,36.8307277,-1.304033,36.7848695,Rider_Id_76,56,2,9
17700,Order_No_3725,User_Id_3064,Bike,3,Business,25,4,700,11:55:57 AM,11:56:14 AM,12:07:54 PM,6,22.59079021761008,-1.2571472,36.7950633,-1.2990813,36.8034213,Rider_Id_61,1381,4,25
17701,Order_No_27511,User_Id_2789,Bike,3,Business,3,3,724,12:04:57 PM,12:19:17 PM,12:25:50 PM,8,27.6,-1.304735,36.7846054,-1.2623495,36.8049247,Rider_Id_693,1803,3,3
17702,Order_No_13102,User_Id_2784,Bike,3,Business,15,5,1188,7:49:09 PM,7:55:43 PM,8:13:42 PM,4,22.0,-1.2963097,36.7688221,-1.287332,36.744498,Rider_Id_26,2,5,15
17703,Order_No_24968,User_Id_1363,Bike,3,Business,1,5,844,2:04:43 PM,2:05:09 PM,2:10:00 PM,11,28.6,-1.2991441,36.7528804,-1.3004062,36.829741,Rider_Id_523,1427,5,1
17704,Order_No_109,User_Id_1482,Bike,3,Business,7,5,949,4:18:38 PM,4:57:03 PM,5:24:30 PM,4,22.9,-1.3231725,36.8640177,-1.338579,36.8963038,Rider_Id_48,667,5,7
17705,Order_No_13225,User_Id_811,Bike,3,Personal,14,1,909,3:09:45 PM,3:18:16 PM,3:20:16 PM,4,25.9,-1.2963097,36.7688221,-1.2944457,36.7923516,Rider_Id_862,816,1,14
17706,Order_No_10451,User_Id_2735,Bike,3,Personal,20,4,508,8:28:49 AM,8:49:19 AM,8:53:04 AM,21,18.6,-1.25896,36.8016691,-1.3434862,36.6895464,Rider_Id_395,5434,4,20
17707,Order_No_11790,User_Id_1363,Bike,3,Business,27,2,700,11:46:05 AM,11:46:15 AM,11:50:16 AM,5,24.0,-1.3004062,36.829741,-1.2976559,36.7914147,Rider_Id_539,977,2,27
17708,Order_No_12886,User_Id_3404,Bike,3,Business,8,2,809,1:53:13 PM,1:57:46 PM,2:00:35 PM,9,25.3,-1.279395,36.825364,-1.2413316,36.8785525,Rider_Id_878,850,2,8
17709,Order_No_2684,User_Id_2801,Bike,3,Business,3,1,818,1:41:05 PM,1:51:34 PM,1:54:53 PM,7,23.4,-1.2674274,36.7870827,-1.281577,36.7938293,Rider_Id_162,1234,1,3
17710,Order_No_21041,User_Id_914,Bike,3,Business,3,1,682,11:22:43 AM,11:33:01 AM,11:59:02 AM,6,20.4,-1.2995481,36.8190561,-1.2670213,36.7994482,Rider_Id_857,747,1,3
17711,Order_No_136,User_Id_3434,Bike,3,Business,20,2,844,2:06:21 PM,2:22:30 PM,2:26:01 PM,20,24.0,-1.2963097,36.7688221,-1.3123562,36.9157558,Rider_Id_941,2050,2,20
17712,Order_No_14739,User_Id_415,Bike,3,Personal,26,3,865,2:25:56 PM,2:56:26 PM,3:00:53 PM,15,27.0,-1.2773427,36.8266035,-1.1708105,36.8336102,Rider_Id_31,2700,3,26
17713,Order_No_14169,User_Id_60,Bike,3,Business,19,2,854,2:15:31 PM,2:22:31 PM,2:36:00 PM,6,29.5,-1.228911,36.881876,-1.2296618,36.8438272,Rider_Id_75,473,2,19
17714,Order_No_19159,User_Id_2676,Bike,3,Business,25,1,890,2:50:52 PM,2:50:59 PM,3:06:18 PM,2,28.1,-1.2963097,36.7688221,-1.3014461,36.7661381,Rider_Id_425,3690,1,25
17715,Order_No_27455,User_Id_242,Bike,3,Business,8,5,733,1:57:47 PM,2:23:24 PM,2:29:37 PM,8,21.3,-1.2551895,36.7822034,-1.2965924,36.8179314,Rider_Id_312,2423,5,8
17716,Order_No_20422,User_Id_1847,Bike,1,Personal,26,3,777,1:07:23 PM,1:30:56 PM,1:50:59 PM,7,27.2,-1.3109313,36.8544181,-1.3214562,36.8100828,Rider_Id_532,1287,3,26
17717,Order_No_15724,User_Id_909,Bike,3,Business,11,1,867,2:31:27 PM,2:39:37 PM,2:42:39 PM,14,28.2,-1.2156006,36.8916865,-1.225322,36.80855,Rider_Id_199,1402,1,11
17718,Order_No_9578,User_Id_3560,Bike,3,Business,23,6,698,11:39:18 AM,11:47:55 AM,11:56:25 AM,5,22.630977494416015,-1.2591019,36.800577,-1.279395,36.825364,Rider_Id_456,1086,6,23
17719,Order_No_6365,User_Id_633,Bike,3,Business,4,1,938,3:39:03 PM,3:39:25 PM,3:40:27 PM,6,24.758008048415753,-1.3004062,36.829741,-1.3228003,36.8306435,Rider_Id_239,2,1,4
17720,Order_No_6891,User_Id_1281,Bike,3,Business,2,2,700,11:40:49 AM,12:19:35 PM,1:02:18 PM,11,20.8,-1.2558953,36.7339105,-1.2706815,36.7646286,Rider_Id_578,872,2,2
17721,Order_No_26418,User_Id_2102,Bike,3,Business,9,5,918,3:23:33 PM,3:38:16 PM,3:49:13 PM,15,26.3,-1.3323107,36.8692616,-1.2613768,36.8019418,Rider_Id_914,3327,5,9
17722,Order_No_6054,User_Id_3080,Bike,3,Business,5,3,631,10:40:05 AM,10:44:27 AM,10:49:23 AM,4,22.5,-1.2551895,36.7822034,-1.2617028,36.7983849,Rider_Id_436,684,3,5
17723,Order_No_7601,User_Id_2521,Bike,3,Business,25,5,509,8:30:19 AM,8:30:23 AM,8:34:05 AM,4,20.7,-1.3167113,36.8301563,-1.3004062,36.829741,Rider_Id_239,8,5,25
17724,Order_No_13127,User_Id_1329,Bike,3,Business,1,6,746,12:26:53 PM,12:29:34 PM,1:05:54 PM,21,22.1,-1.273056,36.811298,-1.2995252,36.6871615,Rider_Id_704,3064,6,1
17725,Order_No_4594,User_Id_3496,Bike,3,Business,11,4,915,3:32:45 PM,3:58:19 PM,4:01:15 PM,2,26.7,-1.300921,36.828195,-1.2929109,36.8315767,Rider_Id_88,387,4,11
17726,Order_No_3832,User_Id_3222,Bike,3,Business,8,1,912,3:17:58 PM,4:00:43 PM,4:01:46 PM,8,24.8,-1.2551895,36.7822034,-1.295156,36.8094306,Rider_Id_857,903,1,8
17727,Order_No_9348,User_Id_2289,Bike,3,Business,20,4,872,2:33:07 PM,2:43:24 PM,3:12:25 PM,21,28.2,-1.2571472,36.7950633,-1.343439,36.912065,Rider_Id_405,902,4,20
17728,Order_No_8685,User_Id_867,Bike,3,Business,19,3,930,3:31:58 PM,3:32:07 PM,3:53:41 PM,6,24.3,-1.3004062,36.829741,-1.3228003,36.8306435,Rider_Id_518,1020,3,19
17729,Order_No_5441,User_Id_1304,Bike,3,Business,3,1,794,1:14:46 PM,1:42:37 PM,2:10:27 PM,17,22.8,-1.2859912,36.8756811,-1.2646084,36.8028645,Rider_Id_179,1507,1,3
17730,Order_No_22820,User_Id_649,Bike,3,Business,30,3,766,12:46:47 PM,12:51:31 PM,1:11:11 PM,9,22.5,-1.2964396,36.7760609,-1.2553615,36.7895376,Rider_Id_474,3565,3,30
17731,Order_No_7492,User_Id_393,Bike,3,Business,15,6,544,9:04:42 AM,9:04:47 AM,9:12:44 AM,11,16.9,-1.3228003,36.8306435,-1.2638185,36.7930057,Rider_Id_619,1151,6,15
17732,Order_No_1192,User_Id_53,Bike,3,Business,26,5,922,3:23:08 PM,3:23:13 PM,3:30:52 PM,5,24.79305459284777,-1.2770708,36.8231093,-1.3004062,36.829741,Rider_Id_320,771,5,26
17733,Order_No_3861,User_Id_830,Bike,3,Business,24,5,1045,5:26:47 PM,5:34:00 PM,5:38:07 PM,3,20.2,-1.2584143,36.8048002,-1.2551895,36.7822034,Rider_Id_697,1198,5,24
17734,Order_No_393,User_Id_2829,Bike,3,Business,9,4,790,1:13:01 PM,1:20:04 PM,1:24:13 PM,21,23.577293413016022,-1.2571472,36.7950633,-1.3562374,36.9042954,Rider_Id_205,2978,4,9
17735,Order_No_2470,User_Id_3291,Bike,3,Business,22,4,652,10:53:19 AM,10:57:12 AM,10:58:26 AM,2,22.7,-1.2673935,36.8030328,-1.2600926,36.8088685,Rider_Id_727,393,4,22
17736,Order_No_13574,User_Id_3509,Bike,1,Personal,7,5,696,11:46:39 AM,12:01:31 PM,12:06:05 PM,8,25.5,-1.290499,36.784363,-1.282772,36.8259993,Rider_Id_726,2273,5,7
17737,Order_No_26852,User_Id_242,Bike,3,Business,29,5,584,9:49:25 AM,10:07:57 AM,10:26:12 AM,4,21.486597640963797,-1.2551895,36.7822034,-1.2697141,36.7981777,Rider_Id_159,1033,5,29
17738,Order_No_8822,User_Id_1329,Bike,3,Business,28,2,796,1:17:22 PM,1:20:07 PM,1:26:52 PM,8,21.4,-1.273056,36.811298,-1.3193233,36.840991,Rider_Id_591,1759,2,28
17739,Order_No_5219,User_Id_1482,Bike,3,Business,1,5,843,2:04:45 PM,2:20:28 PM,3:07:36 PM,16,28.7,-1.2534301,36.8000983,-1.338579,36.8963038,Rider_Id_741,1912,5,1
17740,Order_No_4870,User_Id_3705,Bike,2,Personal,11,2,723,12:04:31 PM,12:22:27 PM,12:36:51 PM,5,24.0,-1.2771886,36.8419032,-1.2855799,36.8176209,Rider_Id_409,561,2,11
17741,Order_No_18031,User_Id_3122,Bike,1,Personal,26,2,629,10:30:05 AM,10:40:45 AM,11:06:59 AM,15,21.90692548636088,-1.2750992,36.8689002,-1.2670847,36.7858231,Rider_Id_584,3604,2,26
17742,Order_No_2530,User_Id_1874,Bike,3,Business,3,4,666,11:06:49 AM,11:16:16 AM,11:19:01 AM,16,22.0,-1.2579304,36.8019667,-1.3261883,36.7202391,Rider_Id_486,2279,4,3
17743,Order_No_27544,User_Id_2030,Bike,3,Business,16,2,693,12:45:20 PM,1:04:06 PM,1:21:18 PM,15,22.523991940217286,-1.1648303,36.951368,-1.2285835,36.8826468,Rider_Id_96,1260,2,16
17744,Order_No_6764,User_Id_2982,Bike,3,Business,4,1,738,12:42:41 PM,1:05:31 PM,1:25:06 PM,23,21.1,-1.177202,36.8351183,-1.296279,36.760463,Rider_Id_852,3396,1,4
17745,Order_No_5273,User_Id_1244,Bike,3,Business,6,3,918,3:19:28 PM,3:21:28 PM,3:32:14 PM,8,27.5,-1.307143,36.825009,-1.303596,36.778378,Rider_Id_433,1246,3,6
17746,Order_No_15543,User_Id_2523,Bike,3,Business,6,1,593,9:57:12 AM,10:06:57 AM,10:11:19 AM,7,21.390607007483986,-1.2551895,36.7822034,-1.2995738,36.8199719,Rider_Id_96,1694,1,6
17747,Order_No_27489,User_Id_2066,Bike,3,Business,30,4,803,1:26:14 PM,2:16:23 PM,2:19:00 PM,6,20.7,-1.316961,36.820337,-1.2896399,36.8124498,Rider_Id_447,1012,4,30
17748,Order_No_4519,User_Id_970,Bike,3,Business,25,1,863,2:24:05 PM,2:24:20 PM,2:31:36 PM,8,28.2,-1.2551895,36.7822034,-1.2935508,36.7948949,Rider_Id_518,1375,1,25
17749,Order_No_8990,User_Id_2701,Bike,3,Business,27,2,591,10:00:32 AM,10:10:38 AM,10:12:28 AM,9,18.9,-1.2765736,36.8513646,-1.2475028,36.8774697,Rider_Id_434,3957,2,27
17750,Order_No_17417,User_Id_2358,Bike,4,Business,4,4,763,1:08:52 PM,1:23:30 PM,1:25:21 PM,36,23.46769690125837,-1.3256904,36.8747943,-1.2540899,36.7042728,Rider_Id_31,2550,4,4
17751,Order_No_16521,User_Id_2749,Bike,1,Personal,17,3,755,12:36:07 PM,12:45:33 PM,12:47:32 PM,6,25.4,-1.288897,36.771189,-1.2700476,36.8049204,Rider_Id_299,726,3,17
17752,Order_No_6750,User_Id_478,Bike,3,Business,27,1,620,10:21:15 AM,10:24:53 AM,10:32:20 AM,15,20.7,-1.2551895,36.7822034,-1.3255466,36.7139,Rider_Id_926,1549,1,27
17753,Order_No_2114,User_Id_136,Bike,3,Business,2,4,662,11:19:44 AM,11:27:10 AM,11:33:41 AM,16,22.260604383806744,-1.3254522,36.7216584,-1.3233496,36.8139159,Rider_Id_675,1971,4,2
17754,Order_No_22304,User_Id_1923,Bike,2,Personal,14,7,896,2:57:15 PM,3:01:29 PM,3:12:24 PM,4,28.5,-1.2919665,36.7961087,-1.3086197,36.8167787,Rider_Id_858,1007,0,14
17755,Order_No_4888,User_Id_3496,Bike,3,Business,31,2,914,3:14:08 PM,3:14:16 PM,3:49:52 PM,13,22.3,-1.332175,36.8819641,-1.300921,36.828195,Rider_Id_813,765,2,31
17756,Order_No_22953,User_Id_2112,Bike,3,Business,24,4,834,1:54:38 PM,2:07:12 PM,2:12:10 PM,17,28.2,-1.2232123,36.8932547,-1.2551895,36.7822034,Rider_Id_104,2863,4,24
17757,Order_No_10676,User_Id_3175,Bike,3,Business,14,4,579,9:39:54 AM,9:59:28 AM,10:00:43 AM,13,15.3,-1.2612417,36.7958868,-1.214328,36.7911903,Rider_Id_881,1956,4,14
17758,Order_No_11456,User_Id_1334,Bike,2,Personal,16,4,683,11:25:28 AM,11:32:08 AM,11:33:40 AM,6,14.6,-1.3086326,36.8080886,-1.304033,36.7848695,Rider_Id_88,580,4,16
17759,Order_No_22430,User_Id_3291,Bike,3,Business,19,6,556,9:17:32 AM,9:24:54 AM,9:33:17 AM,5,21.6,-1.2783849,36.8163445,-1.2600926,36.8088685,Rider_Id_89,850,6,19
17760,Order_No_2368,User_Id_2521,Bike,3,Business,29,6,626,10:26:38 AM,10:26:46 AM,10:28:10 AM,4,19.4,-1.3167113,36.8301563,-1.3004062,36.829741,Rider_Id_523,401,6,29
17761,Order_No_21264,User_Id_2509,Bike,3,Business,1,1,932,3:33:44 PM,3:54:42 PM,4:01:15 PM,20,24.82269462828104,-1.2571472,36.7950633,-1.3700383,36.9190174,Rider_Id_138,2709,1,1
17762,Order_No_5299,User_Id_2226,Bike,3,Personal,15,1,609,10:09:44 AM,10:22:29 AM,10:27:49 AM,9,21.594989692285427,-1.3104734,36.7363698,-1.2985749,36.8088,Rider_Id_337,1547,1,15
17763,Order_No_5925,User_Id_2144,Bike,3,Personal,21,1,862,2:32:31 PM,2:49:50 PM,3:04:55 PM,10,21.4,-1.2655306,36.828148,-1.214328,36.7911903,Rider_Id_770,1974,1,21
17764,Order_No_8706,User_Id_2174,Bike,3,Business,8,2,637,10:37:36 AM,10:38:10 AM,11:05:16 AM,15,23.5,-1.2482781,36.884092,-1.263736,36.780353,Rider_Id_82,1734,2,8
17765,Order_No_3473,User_Id_1873,Bike,3,Business,5,5,796,1:22:57 PM,1:33:20 PM,1:51:35 PM,8,26.6,-1.225322,36.80855,-1.2571472,36.7950633,Rider_Id_410,1822,5,5
17766,Order_No_21663,User_Id_3079,Bike,1,Personal,3,4,490,8:20:30 AM,8:38:00 AM,8:42:52 AM,5,17.5,-1.273056,36.811298,-1.2969293,36.8027733,Rider_Id_241,1241,4,3
17767,Order_No_14317,User_Id_286,Bike,3,Business,14,2,1080,6:02:14 PM,6:16:13 PM,6:19:54 PM,7,26.208924697103832,-1.2551895,36.7822034,-1.2876092,36.8027422,Rider_Id_953,1410,2,14
17768,Order_No_11986,User_Id_2216,Bike,3,Business,15,3,557,9:18:28 AM,9:27:05 AM,9:31:29 AM,9,16.4,-1.2551895,36.7822034,-1.2946558,36.7908316,Rider_Id_933,4142,3,15
17769,Order_No_11766,User_Id_3578,Bike,3,Business,3,1,673,11:14:52 AM,11:30:33 AM,11:43:55 AM,7,21.5,-1.2878913,36.8089253,-1.2527958,36.8003131,Rider_Id_228,2287,1,3
17770,Order_No_4130,User_Id_547,Bike,1,Personal,6,5,688,11:30:36 AM,11:49:46 AM,12:07:25 PM,6,20.5,-1.3082165,36.8320031,-1.2780652,36.8263376,Rider_Id_844,1297,5,6
17771,Order_No_13892,User_Id_1578,Bike,3,Business,28,1,709,11:49:14 AM,11:51:38 AM,12:11:10 PM,18,23.7,-1.3472066,36.7692638,-1.2859912,36.8756811,Rider_Id_272,1985,1,28
17772,Order_No_10044,User_Id_2151,Bike,1,Personal,23,3,664,11:09:47 AM,11:19:54 AM,11:32:37 AM,6,21.8,-1.2733223,36.7951005,-1.2550097,36.8045852,Rider_Id_406,1360,3,23
17773,Order_No_900,User_Id_391,Bike,3,Business,12,2,958,4:02:00 PM,4:14:14 PM,4:20:05 PM,2,24.95899709566169,-1.2867454,36.8259017,-1.279658,36.817699,Rider_Id_448,1153,2,12
17774,Order_No_22004,User_Id_3030,Bike,3,Business,23,2,937,3:39:40 PM,4:09:06 PM,4:14:40 PM,10,18.9,-1.2866012,36.8195691,-1.2598589,36.7470168,Rider_Id_208,2221,2,23
17775,Order_No_9058,User_Id_2294,Bike,3,Business,22,3,475,7:56:51 AM,8:38:43 AM,8:46:14 AM,12,18.8,-1.2764051,36.8791384,-1.2861405,36.8078878,Rider_Id_557,2048,3,22
17776,Order_No_3012,User_Id_718,Bike,3,Business,31,5,982,4:25:07 PM,4:25:41 PM,4:29:36 PM,5,24.9,-1.2551895,36.7822034,-1.2730278,36.7918788,Rider_Id_709,953,5,31
17777,Order_No_25908,User_Id_552,Bike,3,Business,20,1,807,1:27:53 PM,1:32:31 PM,1:42:09 PM,23,23.693248388350973,-1.3472066,36.7692638,-1.335477,36.9308297,Rider_Id_411,2011,1,20
17778,Order_No_3107,User_Id_3647,Bike,3,Business,18,5,601,10:02:06 AM,10:14:06 AM,10:26:01 AM,2,20.2,-1.272639,36.794723,-1.2741728,36.7969108,Rider_Id_486,355,5,18
17779,Order_No_2692,User_Id_1850,Bike,3,Business,15,1,619,10:20:35 AM,10:24:54 AM,10:25:58 AM,3,20.9,-1.2551895,36.7822034,-1.259919,36.808244,Rider_Id_913,1034,1,15
17780,Order_No_6119,User_Id_3283,Bike,3,Business,4,1,802,1:23:54 PM,1:39:54 PM,1:46:46 PM,7,23.432882597491506,-1.303596,36.778378,-1.2628473,36.781805,Rider_Id_205,911,1,4
17781,Order_No_15098,User_Id_3291,Bike,3,Business,4,2,718,12:41:31 PM,12:51:37 PM,12:55:22 PM,12,20.7,-1.228911,36.881876,-1.2600926,36.8088685,Rider_Id_362,3810,2,4
17782,Order_No_11231,User_Id_265,Bike,3,Business,23,4,718,11:59:37 AM,12:15:41 PM,12:25:45 PM,9,18.4,-1.300921,36.828195,-1.2557724,36.8295219,Rider_Id_929,1763,4,23
17783,Order_No_27575,User_Id_1769,Bike,2,Personal,6,4,828,1:48:48 PM,1:49:40 PM,2:08:11 PM,12,23.5,-1.2551895,36.7822034,-1.3223228,36.8532545,Rider_Id_116,2886,4,6
17784,Order_No_4177,User_Id_1500,Bike,3,Business,24,3,643,10:44:28 AM,10:45:21 AM,11:40:27 AM,8,22.027749378265852,-1.3004062,36.829741,-1.2638185,36.7930057,Rider_Id_507,4,3,24
17785,Order_No_13374,User_Id_3291,Bike,3,Business,18,2,772,12:56:12 PM,1:36:51 PM,1:40:29 PM,12,25.4,-1.318062,36.849326,-1.2600926,36.8088685,Rider_Id_75,4024,2,18
17786,Order_No_16798,User_Id_1341,Bike,3,Business,23,6,652,10:54:13 AM,11:04:52 AM,11:10:44 AM,11,22.24480690345547,-1.272828,36.816608,-1.331619,36.847976,Rider_Id_329,1432,6,23
17787,Order_No_21868,User_Id_867,Bike,3,Business,10,3,513,8:37:40 AM,8:57:39 AM,9:10:42 AM,9,21.7,-1.2638185,36.7930057,-1.2991441,36.7528804,Rider_Id_155,2468,3,10
17788,Order_No_20152,User_Id_1179,Bike,3,Business,24,3,844,2:07:53 PM,2:07:56 PM,2:30:20 PM,21,18.4,-1.3700383,36.9190174,-1.2917868,36.7872675,Rider_Id_345,2357,3,24
17789,Order_No_15578,User_Id_2174,Bike,3,Business,30,5,591,9:51:32 AM,9:52:56 AM,9:59:31 AM,10,19.1,-1.2482781,36.884092,-1.2868078,36.8219396,Rider_Id_53,1647,5,30
17790,Order_No_8801,User_Id_1482,Bike,3,Business,29,3,503,8:23:24 AM,8:48:53 AM,8:50:45 AM,7,17.8,-1.2649605,36.7981777,-1.3066126,36.8231944,Rider_Id_576,1082,3,29
17791,Order_No_18852,User_Id_1231,Bike,3,Business,14,2,832,1:52:52 PM,1:58:28 PM,2:01:05 PM,8,24.0,-1.2821422,36.8161565,-1.3014461,36.7661381,Rider_Id_726,1331,2,14
17792,Order_No_12857,User_Id_1236,Bike,3,Personal,26,5,900,3:03:38 PM,3:21:25 PM,3:29:23 PM,4,24.552251695833966,-1.2813012,36.8323962,-1.2765736,36.8513646,Rider_Id_843,2588,5,26
17793,Order_No_20591,User_Id_3291,Bike,3,Business,4,6,671,11:11:20 AM,11:21:15 AM,11:27:12 AM,4,22.305722813628474,-1.265715,36.823815,-1.2600926,36.8088685,Rider_Id_547,812,6,4
17794,Order_No_25207,User_Id_2676,Bike,3,Business,31,2,704,11:45:45 AM,11:53:16 AM,11:56:31 AM,4,18.3,-1.2963097,36.7688221,-1.2764692,36.7580111,Rider_Id_253,1750,2,31
17795,Order_No_19861,User_Id_627,Bike,3,Business,20,2,799,1:46:47 PM,1:59:02 PM,2:01:53 PM,10,24.1,-1.2551895,36.7822034,-1.2380935,36.8072947,Rider_Id_72,1243,2,20
17796,Order_No_19953,User_Id_2974,Bike,3,Business,24,4,762,12:44:29 PM,1:30:21 PM,1:34:58 PM,4,22.9,-1.2987748,36.8024593,-1.287428,36.7800821,Rider_Id_752,2546,4,24
17797,Order_No_23830,User_Id_265,Bike,3,Business,5,5,869,2:30:22 PM,2:30:47 PM,3:12:40 PM,4,27.4,-1.300921,36.828195,-1.3226515,36.8195682,Rider_Id_510,5,5,5
17798,Order_No_14813,User_Id_2987,Bike,3,Business,8,4,649,11:11:29 AM,11:21:02 AM,11:22:20 AM,3,26.4,-1.270212,36.8210877,-1.2649605,36.7981777,Rider_Id_517,636,4,8
17799,Order_No_7075,User_Id_1402,Bike,3,Business,28,2,525,8:51:31 AM,9:08:00 AM,9:16:36 AM,6,18.6,-1.2571472,36.7950633,-1.2813012,36.8323962,Rider_Id_89,947,2,28
17800,Order_No_18035,User_Id_1859,Bike,3,Business,12,5,625,10:25:53 AM,10:34:56 AM,10:39:54 AM,7,24.3,-1.2626765,36.795599,-1.2993666,36.8232195,Rider_Id_89,1382,5,12
17801,Order_No_27402,User_Id_1404,Bike,2,Personal,25,5,1062,5:44:02 PM,6:07:34 PM,6:37:07 PM,18,21.0,-1.3271247,36.8951605,-1.2918309,36.7963716,Rider_Id_765,1557,5,25
17802,Order_No_17666,User_Id_2330,Bike,3,Business,25,5,906,3:06:42 PM,3:24:31 PM,3:25:57 PM,7,29.4,-1.2915247,36.8055757,-1.2642903,36.8002137,Rider_Id_332,1780,5,25
17803,Order_No_3121,User_Id_2412,Bike,3,Business,11,1,500,8:22:14 AM,8:33:10 AM,8:37:17 AM,10,14.3,-1.2873639,36.8256076,-1.2297202,36.8745508,Rider_Id_808,789,1,11
17804,Order_No_24428,User_Id_1342,Bike,3,Business,15,1,749,12:36:26 PM,12:47:37 PM,1:02:55 PM,11,22.986802262972375,-1.3025826,36.7670807,-1.2905979,36.8442582,Rider_Id_86,1279,1,15
17805,Order_No_13745,User_Id_1646,Bike,3,Business,6,1,804,1:24:50 PM,1:35:08 PM,1:41:40 PM,6,23.4481806326503,-1.2517448,36.7924971,-1.2264893,36.7584117,Rider_Id_484,763,1,6
17806,Order_No_19986,User_Id_893,Bike,3,Business,7,2,848,2:10:47 PM,2:30:46 PM,2:32:46 PM,5,24.8,-1.2663194,36.809901,-1.2854193,36.8296162,Rider_Id_519,2838,2,7
17807,Order_No_13918,User_Id_788,Bike,3,Business,14,3,700,11:41:05 AM,11:47:14 AM,11:54:00 AM,8,24.5,-1.225322,36.80855,-1.2571472,36.7950633,Rider_Id_345,2361,3,14
17808,Order_No_1074,User_Id_1244,Bike,3,Business,6,3,737,12:19:17 PM,12:26:38 PM,12:32:07 PM,8,22.7,-1.272828,36.816608,-1.303596,36.778378,Rider_Id_85,1025,3,6
17809,Order_No_7668,User_Id_681,Bike,1,Personal,19,3,587,9:47:20 AM,9:50:23 AM,9:54:28 AM,19,21.55854352699991,-1.2857315,36.7953424,-1.39598,36.776394,Rider_Id_105,3525,3,19
17810,Order_No_4919,User_Id_2008,Bike,3,Business,10,5,874,3:03:29 PM,3:16:34 PM,3:25:48 PM,6,24.281286488406423,-1.2508229,36.7895263,-1.2881035,36.8142095,Rider_Id_815,1903,5,10
17811,Order_No_18855,User_Id_186,Bike,3,Business,14,2,581,9:42:44 AM,9:51:52 AM,9:55:24 AM,4,21.3075277652867,-1.2571472,36.7950633,-1.2825816,36.8092346,Rider_Id_435,727,2,14
17812,Order_No_9275,User_Id_2801,Bike,3,Business,29,1,959,4:00:10 PM,4:02:24 PM,4:22:48 PM,15,25.117387978174538,-1.2889373,36.8604464,-1.297694,36.749788,Rider_Id_564,1695,1,29
17813,Order_No_3426,User_Id_868,Bike,3,Business,16,1,811,1:49:38 PM,2:00:08 PM,2:22:11 PM,8,22.3,-1.303596,36.778378,-1.265715,36.823815,Rider_Id_234,1533,1,16
17814,Order_No_21549,User_Id_2205,Bike,2,Personal,18,4,779,1:36:21 PM,1:36:50 PM,1:57:38 PM,6,26.6,-1.2697859,36.7946203,-1.2836183,36.8297208,Rider_Id_531,1253,4,18
17815,Order_No_12111,User_Id_392,Bike,1,Business,9,3,1046,6:14:32 PM,6:19:10 PM,6:43:14 PM,14,21.5,-1.2297202,36.8745508,-1.255956,36.789867,Rider_Id_633,2461,3,9
17816,Order_No_19811,User_Id_2523,Bike,3,Business,24,3,635,10:35:49 AM,10:43:15 AM,10:44:55 AM,10,20.1,-1.2551895,36.7822034,-1.2299678,36.8153079,Rider_Id_370,1044,3,24
